otuId	R.101	R.103	R.112	R.113	R.14	R.16	R.21	R.24	R.243	R.245	R.246	R.247	R.24G	R.25	R.252	R.253	R.260	R.27	R.313	R.36	R.4	R.416	R.418	R.419	R.41B	R.41D	R.42	R.420	R.424	R.488	R.50	R.512	R.513	R.514	R.517	R.524	R.526	R.527	R.534	R.542	R.55	R.558	R.56	R.563	R.565	R.566	R.567	R.569C	R.569Z	R.57	R.570	R.571	R.575	R.577	R.578	R.579	R.58	R.585	R.585T	R.59	R.6	R.60	R.600	R.61	R.67	R.69	R.72	R.74	R.76	R.79	R.82	R.87	R.88	R.9	R.90	R.91	R.93	R.94	R.B001	R.B002	R.B003	R.B583
OTU_85	0	0	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	0.000102796	0	0	0	0	0	2.57E-05	0	2.57E-05	0	7.71E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	5.14E-05	0	0	5.14E-05	0	0.000102796	2.57E-05	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	5.14E-05	0	0	5.14E-05	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	5.14E-05	2.57E-05	0	5.14E-05	0	2.57E-05	0
OTU_86	0.003289474	0	0.000488281	0.000693873	7.71E-05	0.000154194	0.001002262	2.57E-05	0.002929688	0.001619038	0.000925164	0.002235814	0	0.000565378	0.001233553	7.71E-05	7.71E-05	0.001721834	0.013055099	0.001105058	0.000231291	0	0	0.000102796	0.000128495	0.000411184	0.001670436	0.000102796	0.000308388	2.57E-05	2.57E-05	7.71E-05	0.000334087	5.14E-05	7.71E-05	0.001978824	0.001670436	0.000873766	0.000616776	0.000128495	0.000385485	0.000154194	0.001593339	0.000359786	5.14E-05	2.57E-05	0.000282689	0.002415707	0.002621299	0.000231291	7.71E-05	0.000102796	2.57E-05	2.57E-05	0.000308388	0.000745271	0.000231291	0.00025699	0.000925164	0.000102796	0.000128495	0.00051398	0	0.000102796	0.00025699	0.000745271	0.000385485	0.001439145	0.002621299	0.00077097	0.00105366	0.000231291	0.000539679	0.000693873	0.000950863	0.001233553	0.000102796	0.000128495	0.003238076	0.003572163	0.001490543	0.000334087
OTU_88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	2.57E-05	0
OTU_89	0	0	0.000154194	0.000102796	5.14E-05	0	0.000205592	0	0.00025699	0.000231291	0.000154194	0.000102796	0	0	5.14E-05	0	0	0.000205592	0.000822368	5.14E-05	0	0	0	0	2.57E-05	0	0.000539679	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0.000231291	0.000128495	0	0	0	0	0	0	0.000128495	0	0	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0.000436883	0.000693873	0.000179893	0
OTU_90	0	2.57E-05	0.000642475	2.57E-05	0	0	0	0	2.57E-05	0.000179893	0	0	2.57E-05	7.71E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0.000102796	0	0.000102796	0	0	0	0	0.000411184	5.14E-05	5.14E-05	0	0	0	5.14E-05	5.14E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	7.71E-05	0	2.57E-05	0	5.14E-05	0	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0.000154194	2.57E-05	5.14E-05	7.71E-05	2.57E-05	0.000102796	0	0.000308388	0	0.000205592
OTU_92	0.000128495	0	2.57E-05	5.14E-05	2.57E-05	2.57E-05	0	0	7.71E-05	5.14E-05	0	5.14E-05	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0.000128495	0.000128495	2.57E-05	0	0	0	0	0	0	0	0.000128495	2.57E-05	0	0	0	5.14E-05	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	0.000128495	0	0	0	2.57E-05	7.71E-05	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	2.57E-05	0	0	0.000102796	2.57E-05	0	0	5.14E-05	0.000128495	0	0
OTU_95	0	0	0.000102796	2.57E-05	0	0	0.000154194	0	2.57E-05	0.000128495	5.14E-05	5.14E-05	0	0	0	0	0	2.57E-05	0	0.000102796	0	0	0	0	0	2.57E-05	0.000128495	2.57E-05	0	0	0	5.14E-05	5.14E-05	5.14E-05	2.57E-05	2.57E-05	5.14E-05	7.71E-05	0	0.000102796	2.57E-05	0	2.57E-05	0	0	0	5.14E-05	0.000282689	5.14E-05	2.57E-05	0	0	2.57E-05	0	2.57E-05	7.71E-05	0	5.14E-05	0	0	7.71E-05	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	5.14E-05	0
OTU_96	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97	0	0	0	0	0	0	0	0	0	2.57E-05	0	0.00025699	0	0	2.57E-05	0	0	7.71E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0.000102796	0	0	7.71E-05	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0.000411184	0	0	0	2.57E-05	0.000334087	0	2.57E-05
OTU_98	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0
OTU_99	2.57E-05	0	0	5.14E-05	5.14E-05	0	0.000154194	2.57E-05	0	2.57E-05	7.71E-05	0	0	5.14E-05	0.000102796	5.14E-05	0	2.57E-05	0.000102796	0	0	0.00025699	0	2.57E-05	5.14E-05	5.14E-05	0	5.14E-05	2.57E-05	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	5.14E-05	0	2.57E-05	5.14E-05	2.57E-05	0	0	5.14E-05	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0.000205592	2.57E-05	0	0
OTU_100	0	0	0	0	0	0	2.57E-05	0	0	0	0	7.71E-05	2.57E-05	0	5.14E-05	0	0	2.57E-05	0.000102796	2.57E-05	0	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0.000102796	0	2.57E-05	0.000128495	5.14E-05	5.14E-05	0	2.57E-05	0	0	7.71E-05	5.14E-05	0	0.000128495	0.000102796
OTU_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0
OTU_105	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	7.71E-05	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	0	0	7.71E-05	0	0	0	0	7.71E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0
OTU_106	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0.000488281	5.14E-05	0	0	0	0	0.000102796	0.000719572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	5.14E-05	0	0	0	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0.000102796	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0.000102796
OTU_107	5.14E-05	0	0.000102796	0.000128495	0	0	0	0	0	0	0	0.000616776	0	0	0.000128495	0	5.14E-05	2.57E-05	0	0.000128495	0	0	2.57E-05	2.57E-05	0	2.57E-05	7.71E-05	0	2.57E-05	2.57E-05	0	2.57E-05	0	5.14E-05	0	0.000154194	0	2.57E-05	0.000179893	2.57E-05	2.57E-05	0	0.000102796	0	2.57E-05	0	7.71E-05	0.000102796	0.000179893	0.000102796	0	0	2.57E-05	0.000102796	5.14E-05	2.57E-05	2.57E-05	7.71E-05	2.57E-05	0	0	2.57E-05	0	0	5.14E-05	5.14E-05	0	2.57E-05	0	0	2.57E-05	2.57E-05	2.57E-05	0	7.71E-05	5.14E-05	0.000102796	2.57E-05	5.14E-05	0	0.000128495	0
OTU_108	5.14E-05	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0.00025699	0	5.14E-05	0	2.57E-05	0	5.14E-05	2.57E-05	0.000102796	7.71E-05	0	0	0	5.14E-05	0	7.71E-05	0.000154194	5.14E-05	0	0	0	0	0	0	0.000154194	2.57E-05	7.71E-05	5.14E-05	5.14E-05	2.57E-05	0	7.71E-05	0	2.57E-05	0	7.71E-05	0	5.14E-05	2.57E-05	2.57E-05	2.57E-05	0	5.14E-05	7.71E-05	0.000102796	2.57E-05	5.14E-05	2.57E-05	5.14E-05	2.57E-05	7.71E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0.000179893	0	2.57E-05	0	2.57E-05	0	0.000154194	0.000102796	0	0.000128495	2.57E-05
OTU_109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0
OTU_111	0	0	0.000436883	0.00025699	0.000205592	2.57E-05	0.001156456	0	0.000154194	0.001182155	0.000205592	0.000359786	0	0	0	2.57E-05	0	0.000308388	2.57E-05	0.000385485	0.000925164	0	0	0	7.71E-05	0.000128495	0.001336349	2.57E-05	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	2.57E-05	0.000719572	5.14E-05	0.000308388	5.14E-05	0.000102796	0	0.000179893	2.57E-05	7.71E-05	2.57E-05	0	0.001105058	0.000231291	0.000102796	5.14E-05	5.14E-05	0	0	0	0.000231291	2.57E-05	5.14E-05	0.000359786	5.14E-05	0.000102796	0	5.14E-05	0.000102796	0.000719572	0.000591077	0.000231291	0	7.71E-05	2.57E-05	0	5.14E-05	0	0.001284951	0	5.14E-05	0	5.14E-05	0.000154194	0.000128495	5.14E-05	2.57E-05
OTU_112	0.000179893	0	2.57E-05	0	0	0	0	0	0	0	0	0.000128495	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	7.71E-05	2.57E-05	2.57E-05	2.57E-05	0	5.14E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	5.14E-05	5.14E-05
OTU_113	0.000822368	0	0.001233553	0.001387747	0.000308388	0.000231291	0.000848067	0	0.000616776	0.00025699	0.00051398	0.000462582	0.000154194	0.001027961	7.71E-05	0.000102796	0	0.000359786	0	0.00390625	0.000411184	0	0.000102796	0.000668174	0.000179893	0.000102796	0.002801192	0.000462582	7.71E-05	5.14E-05	0	0.000282689	0	0.000128495	0.000205592	0.000899465	0.000565378	0.000128495	0.00131065	0.000334087	0.000179893	7.71E-05	0.001850329	2.57E-05	5.14E-05	7.71E-05	0.001130757	0.000205592	0.000925164	0.000873766	0.000231291	0.000102796	0.000231291	0.000385485	7.71E-05	0.000925164	2.57E-05	0.000359786	0.000231291	0.000179893	0.002004523	0.001284951	0.000462582	0.000128495	0.002184416	0.001156456	0.000154194	7.71E-05	0.000616776	0.000102796	2.57E-05	0.006681743	0.00025699	0.000565378	0.000899465	0.001953125	7.71E-05	0.000436883	0.001156456	7.71E-05	0.001490543	0.000282689
OTU_116	0	0	0	7.71E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0
OTU_117	0	0	5.14E-05	0	0	0	5.14E-05	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	5.14E-05	0	0	5.14E-05	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	0.000205592	7.71E-05	2.57E-05	2.57E-05	0	0	0	5.14E-05	0.000154194	0	0.000154194	0	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0.000102796	0
OTU_122	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	5.14E-05	7.71E-05	0	0	0	0	5.14E-05	0	0	2.57E-05	0	5.14E-05	0	2.57E-05	0	0	0	0	0	7.71E-05	0	2.57E-05	2.57E-05	0	0	5.14E-05	0.000102796	0	2.57E-05	0.000179893	7.71E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	2.57E-05	0
OTU_123	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	7.71E-05	0	2.57E-05
OTU_124	2.57E-05	0	2.57E-05	0.000231291	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0.000179893	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	7.71E-05	0	2.57E-05	0
OTU_126	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_127	2.57E-05	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_133	2.57E-05	0.000102796	0	0.000205592	2.57E-05	0	0.000128495	0	5.14E-05	5.14E-05	0	0.000282689	0	0.000154194	0.000179893	0	0	0.00077097	7.71E-05	5.14E-05	0	0	0	7.71E-05	0.000102796	2.57E-05	0.000128495	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	0	0	5.14E-05	0.000179893	5.14E-05	7.71E-05	0	0.000154194	2.57E-05	0	7.71E-05	0.000205592	0.000411184	0.000539679	5.14E-05	0	0.000128495	5.14E-05	0	0	0.000179893	0	0	7.71E-05	0	2.57E-05	0	0	0	0	0	5.14E-05	0.000231291	5.14E-05	2.57E-05	5.14E-05	0	7.71E-05	2.57E-05	0.001850329	2.57E-05	0	0	0.000128495	0.002878289	0.000128495	0.000282689
OTU_138	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_143	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0.000102796	0	5.14E-05	0	0	2.57E-05	0	2.57E-05	0	0	5.14E-05	5.14E-05	5.14E-05	0	0	0.000154194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0
OTU_145	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05
OTU_147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_153	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	7.71E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0.000102796	0	2.57E-05	0
OTU_156	0	0	0	0	0	0	0	0	0.000102796	0	0	5.14E-05	0	0	0	0	0	0.000128495	5.14E-05	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	7.71E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0.000154194	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	5.14E-05	0
OTU_157	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0
OTU_167	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0
OTU_176	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0
OTU_177	2.57E-05	0	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	5.14E-05	0	5.14E-05	2.57E-05	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0.000102796	0	0	0	0	0	0	0	7.71E-05	7.71E-05	0	0	0.000102796	0	0	0	5.14E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0
OTU_178	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05
OTU_183	0.000154194	7.71E-05	0.000385485	0.000154194	0	2.57E-05	0.000154194	0	0.000128495	0.000231291	0.000102796	0.000154194	0	0.000128495	7.71E-05	0.000154194	0.000102796	5.14E-05	0.000128495	0.000205592	2.57E-05	0	5.14E-05	0	0.000128495	0	0.000102796	0.000436883	2.57E-05	5.14E-05	5.14E-05	7.71E-05	0.000154194	0	0	0.000205592	0.000154194	0.000102796	0.000154194	0.000128495	5.14E-05	0	0.000128495	2.57E-05	0	7.71E-05	0.000308388	0.000745271	0.000565378	5.14E-05	7.71E-05	0.000128495	7.71E-05	0	0.000128495	0.000205592	0	5.14E-05	0.00025699	2.57E-05	5.14E-05	0.000128495	0	0	2.57E-05	7.71E-05	5.14E-05	5.14E-05	5.14E-05	5.14E-05	0	0.000102796	0	0	0.000128495	0.000205592	0.000205592	5.14E-05	0.000591077	0.00051398	0.000102796	0.000128495
OTU_184	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	5.14E-05	0
OTU_190	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_192	0	0	0	0	0	2.57E-05	0.000179893	0	0	5.14E-05	0.000102796	0	0	0	0	0	0	5.14E-05	2.57E-05	0	7.71E-05	0	0	0	0.000873766	0	5.14E-05	0	0	0	0.000205592	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0.000154194	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	7.71E-05	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	5.14E-05	0	5.14E-05	0.000334087	0.000128495	0	7.71E-05	0	2.57E-05	2.57E-05	5.14E-05	0	0	0	5.14E-05	2.57E-05	2.57E-05	2.57E-05	0	0	5.14E-05	0
OTU_194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0
OTU_195	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0.001027961	0	0	0	0	0	0	0	0	0.000179893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0
OTU_200	0	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0.000102796	0	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	7.71E-05	5.14E-05	0	0.000359786	5.14E-05	0	0	0.00025699	0	0	0	5.14E-05	0	0	0.000102796	0	0	0	0	0	0.000102796	0	0.000231291	0	0	7.71E-05	2.57E-05	0	0	0	0	0	0	0	5.14E-05	2.57E-05	7.71E-05	5.14E-05	0	2.57E-05	0.000154194	0.000154194	5.14E-05	7.71E-05	0	0.000102796	0
OTU_201	0.00025699	0	0.000102796	7.71E-05	0	2.57E-05	0.000179893	2.57E-05	0	0	0	0	2.57E-05	7.71E-05	0.000154194	0.000128495	0	0	0	7.71E-05	0	0	0	0	0	0.000488281	0	7.71E-05	0	0	0	5.14E-05	0	0	0	0.000282689	0	7.71E-05	0.000231291	2.57E-05	2.57E-05	0	0	0	0	0	0.000128495	0	7.71E-05	2.57E-05	0	2.57E-05	2.57E-05	0	0	2.57E-05	2.57E-05	0	2.57E-05	5.14E-05	0.000359786	0.000154194	0	0	0	0	0	2.57E-05	0.000179893	0.000102796	0	0.000179893	2.57E-05	0	0.000128495	0.000154194	7.71E-05	2.57E-05	0	7.71E-05	7.71E-05	0
