otuId	RJ.101	RJ.103	RJ.112	RJ.113	RJ.14	RJ.16	RJ.21	RJ.24	RJ.243	RJ.245	RJ.246	RJ.247	RJ.24G	RJ.25	RJ.252	RJ.253	RJ.260	RJ.27	RJ.313	RJ.36	RJ.4	RJ.416	RJ.418	RJ.419	RJ.41B	RJ.41D	RJ.42	RJ.420	RJ.424	RJ.488	RJ.50	RJ.512	RJ.513	RJ.514	RJ.517	RJ.524	RJ.526	RJ.527	RJ.534	RJ.542	RJ.55	RJ.558	RJ.56	RJ.563	RJ.565	RJ.566	RJ.567	RJ.569C	RJ.569Z	RJ.57	RJ.570	RJ.571	RJ.575	RJ.577	RJ.578	RJ.579	RJ.58	RJ.59	RJ.6	RJ.60	RJ.600	RJ.61	RJ.67	RJ.69	RJ.72	RJ.74	RJ.76	RJ.79	RJ.82	RJ.87	RJ.88	RJ.9	RJ.90	RJ.91	RJ.93	RJ.94	RJ.B001	RJ.B002	RJ.B003	RJ.B583	RJ.B585	RJ.B585T
OTU_73	0	2.57E-05	0	0	2.57E-05	0.000128495	0	0.000128495	0	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	0	7.71E-05	5.14E-05	0	0	7.71E-05	7.71E-05	0	0	2.57E-05	5.14E-05	0	5.14E-05	2.57E-05	5.14E-05	2.57E-05	2.57E-05	7.71E-05	2.57E-05	0	5.14E-05	0	7.71E-05	7.71E-05	7.71E-05	0	0.000102796	5.14E-05	7.71E-05	5.14E-05	0.000102796	5.14E-05	2.57E-05	0.000128495	0	2.57E-05	2.57E-05	0.000128495	2.57E-05	2.57E-05	5.14E-05	2.57E-05	0	5.14E-05	2.57E-05	5.14E-05	7.71E-05	5.14E-05	0	0.000154194	2.57E-05	2.57E-05	0	5.14E-05	2.57E-05	5.14E-05	0.000102796	0.000102796	0.000154194	2.57E-05
OTU_76	2.57E-05	0	0	0	0	5.14E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	2.57E-05	2.57E-05	5.14E-05	5.14E-05	5.14E-05	0	2.57E-05	5.14E-05	0	0	5.14E-05	0	0	0	5.14E-05	0	0	0	0	0	5.14E-05	7.71E-05	5.14E-05	7.71E-05	7.71E-05	0	0.000102796	0	0	0	0	7.71E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0.000154194
OTU_78	0	0.000128495	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	7.71E-05	0	0	0	0	0	0	0.000128495	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	5.14E-05	2.57E-05	0	0	7.71E-05	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0.000102796	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	7.71E-05	2.57E-05	0
OTU_79	0	5.14E-05	0	0	0	0	0	7.71E-05	0	0	0	2.57E-05	5.14E-05	5.14E-05	2.57E-05	0	0	0.000128495	0	2.57E-05	0	0	0	0	2.57E-05	0	7.71E-05	0	7.71E-05	7.71E-05	2.57E-05	2.57E-05	0.000102796	0.000179893	2.57E-05	2.57E-05	2.57E-05	0	7.71E-05	7.71E-05	2.57E-05	5.14E-05	7.71E-05	2.57E-05	0	2.57E-05	0.000102796	5.14E-05	0.000179893	5.14E-05	0	5.14E-05	0.000102796	7.71E-05	7.71E-05	2.57E-05	2.57E-05	0	0	7.71E-05	2.57E-05	0	0	5.14E-05	5.14E-05	0	0	0	0	0	2.57E-05	0.000102796	0	0	0	0	5.14E-05	2.57E-05	5.14E-05	0	2.57E-05	2.57E-05
OTU_81	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0.000128495	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	5.14E-05
OTU_82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	5.14E-05	2.57E-05	2.57E-05	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	7.71E-05	0.000102796	0	2.57E-05	2.57E-05	0	2.57E-05	5.14E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05
OTU_85	0	5.14E-05	0	0	5.14E-05	0.000205592	0	0.000102796	5.14E-05	2.57E-05	0	0	2.57E-05	0.000102796	0	0	0	0.000128495	0	5.14E-05	5.14E-05	0	0	0	2.57E-05	0	0	0	5.14E-05	5.14E-05	0.000102796	2.57E-05	7.71E-05	0.00025699	0.000102796	0.000128495	5.14E-05	2.57E-05	0.000128495	0.000128495	0.000205592	7.71E-05	0.000102796	0.000128495	0.000154194	7.71E-05	2.57E-05	0	7.71E-05	7.71E-05	0	0.000102796	0.000154194	0.000128495	0.000154194	0.000102796	0.000179893	2.57E-05	7.71E-05	0.000154194	0.000179893	7.71E-05	0.000102796	0.000205592	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0.000179893	0	0.000154194	5.14E-05	0.000128495	5.14E-05
OTU_86	0.000179893	0.00025699	0.000128495	0.000436883	0.000642475	0.000539679	2.57E-05	0.00156764	0.000411184	0.000128495	0.000282689	0.000205592	0.001387747	0.00077097	0.000128495	7.71E-05	0.000231291	0.002287212	0.000308388	0.001362048	7.71E-05	0	5.14E-05	0.00131065	0.000642475	0.000488281	0.00077097	0.00442023	0.003983347	0.000950863	0.000565378	0.000308388	0.001105058	0.000231291	0.000154194	0.002055921	0.00077097	0.001541941	0.000539679	0.001027961	0.00156764	0.000565378	0.001079359	0.000796669	0.001850329	0.00051398	0.000822368	0.00131065	0.000565378	0.000848067	0.000436883	0.000231291	0.000385485	0.00025699	0.001259252	0.00051398	0.000873766	0.000488281	0.000231291	0.000616776	0.000334087	0.000616776	0.000591077	0.000308388	0.000385485	0.001644737	0.004368832	0.002724095	0.002030222	0.001362048	0.000282689	0.001387747	7.71E-05	0.000488281	7.71E-05	0.000205592	0.002775493	0.004625822	0.001953125	0.000462582	0.000899465	0.000411184
OTU_88	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	2.57E-05	7.71E-05	0	5.14E-05	0	0	7.71E-05	5.14E-05	0	0	0	0	0	5.14E-05	0	5.14E-05	0	2.57E-05	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	7.71E-05	0	2.57E-05	0	0	0
OTU_89	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0
OTU_90	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05
OTU_92	0	5.14E-05	5.14E-05	0.00051398	0.000154194	0.000488281	0	0.000616776	7.71E-05	5.14E-05	2.57E-05	5.14E-05	0.000231291	0.000128495	2.57E-05	2.57E-05	7.71E-05	0	7.71E-05	0.000693873	0.000128495	2.57E-05	0.000565378	0.000308388	0.00025699	0.000179893	0.000308388	0.000334087	0.001619038	0.000102796	2.57E-05	0.001027961	0.000179893	0.000154194	0.000128495	0.00051398	0.000539679	0.001079359	0.000205592	0.000102796	0.000436883	0.000231291	0.000231291	0.000128495	0.000385485	0.000102796	0	2.57E-05	2.57E-05	0.000436883	0	7.71E-05	0	2.57E-05	0	5.14E-05	0.000308388	0.000693873	0.000385485	0.000282689	5.14E-05	0.000436883	0.000179893	7.71E-05	0.00025699	0.000231291	0.000436883	0.000462582	0.000179893	0.000128495	2.57E-05	0.000282689	0	5.14E-05	0	2.57E-05	5.14E-05	0.000179893	5.14E-05	2.57E-05	2.57E-05	2.57E-05
OTU_95	0	0	0	2.57E-05	2.57E-05	0.000102796	0	5.14E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	0	5.14E-05	0	7.71E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	7.71E-05	7.71E-05	2.57E-05	2.57E-05	2.57E-05	7.71E-05	0	2.57E-05	0.000231291	2.57E-05	5.14E-05	0.000154194	0.000154194	0.000102796	7.71E-05	0.000102796	0	0.000205592	0.000102796	2.57E-05	5.14E-05	0.000179893	0.000205592	0.000308388	2.57E-05	7.71E-05	5.14E-05	0	5.14E-05	2.57E-05	0	0.000102796	0.000205592	5.14E-05	0.000102796	2.57E-05	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	2.57E-05	7.71E-05	5.14E-05	2.57E-05	0.000102796	2.57E-05	0
OTU_96	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05
OTU_97	0	0.000205592	0	0	0	5.14E-05	0	0.000154194	0	2.57E-05	0	0.000385485	0.000539679	0	0	0	0.000231291	0.000128495	5.14E-05	2.57E-05	0	0	5.14E-05	0	5.14E-05	0	2.57E-05	0	0.000154194	0.000154194	0.000102796	5.14E-05	0.000102796	0.000334087	2.57E-05	0	2.57E-05	0.000488281	0	2.57E-05	5.14E-05	5.14E-05	2.57E-05	2.57E-05	2.57E-05	0	0	7.71E-05	7.71E-05	5.14E-05	5.14E-05	2.57E-05	0.000128495	0	2.57E-05	2.57E-05	0	0.000282689	0	2.57E-05	5.14E-05	0.000334087	0.000102796	0.000102796	2.57E-05	0	0.000102796	5.14E-05	0.000128495	0	5.14E-05	0.000102796	0	5.14E-05	0	0	7.71E-05	0.000334087	0	7.71E-05	0	0
OTU_98	0	5.14E-05	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	7.71E-05	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_99	0	2.57E-05	2.57E-05	2.57E-05	0	0	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0.000128495	0	0	0	7.71E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0
OTU_100	0	0.000102796	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	7.71E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	5.14E-05	0
OTU_102	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0
OTU_103	0	7.71E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	5.14E-05	0	0	0	0	0	5.14E-05	5.14E-05	0	5.14E-05	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	2.57E-05	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	5.14E-05	0	0
OTU_105	0	0	5.14E-05	7.71E-05	0	0	0	5.14E-05	0	0	0	2.57E-05	0.000102796	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	2.57E-05	2.57E-05	0	0.000205592	0	0	2.57E-05	0	2.57E-05	0	2.57E-05	5.14E-05	0	0	5.14E-05	2.57E-05	2.57E-05	0	0	5.14E-05	0	0	7.71E-05	2.57E-05	0	0	0	0.000154194	0.000128495	0	2.57E-05	7.71E-05	2.57E-05	0	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	5.14E-05	0
OTU_106	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	5.14E-05	0	0	0	0	0	0.000282689	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0
OTU_107	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	5.14E-05	5.14E-05	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0
OTU_108	0	2.57E-05	0	0	0	7.71E-05	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	7.71E-05	5.14E-05	0	0	0	0.000102796	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	5.14E-05	0	2.57E-05	0	0	0	2.57E-05	5.14E-05	0	0	0.000385485	2.57E-05	2.57E-05	0.000102796	0	5.14E-05	0	5.14E-05	0	2.57E-05	2.57E-05	0	0	2.57E-05	2.57E-05	5.14E-05	7.71E-05	0	0	0	5.14E-05	5.14E-05	7.71E-05	7.71E-05	2.57E-05	2.57E-05	5.14E-05	0.000128495
OTU_109	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	0	5.14E-05	5.14E-05	0	0	0	2.57E-05	0	0	5.14E-05	5.14E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	5.14E-05	7.71E-05	0
OTU_111	0	0.000128495	0.000385485	0.000154194	0.001670436	0.000719572	7.71E-05	0.000693873	0.000308388	0.000796669	0.00025699	0.001850329	0.000102796	0.000359786	0	0	0.000154194	0.000642475	0.000128495	0.002903988	0.004111842	2.57E-05	5.14E-05	0.000154194	0.001105058	0.00025699	0.003186678	0.001259252	0.001233553	0.002569901	0.001105058	0.000899465	0.003880551	0.001619038	0.002235814	0.000591077	0.005550987	0.002235814	0.001721834	0.001876028	0.002569901	0.001259252	0.000231291	0.00547389	0.000745271	0.00182463	0.001670436	0.002621299	0.001798931	0.000462582	0.001644737	0.001516242	0.000436883	0.000616776	0.001387747	0.000154194	0.000411184	0.000745271	0.001105058	0.000154194	0.001362048	0.002492804	0.003829153	0.002518503	0.004368832	0	7.71E-05	5.14E-05	5.14E-05	0.000488281	0.001798931	0.002569901	0	0.000128495	5.14E-05	2.57E-05	0.000308388	0.000616776	0.000462582	0.00077097	0.000436883	0.000925164
OTU_112	2.57E-05	0	0	0	5.14E-05	0	0	5.14E-05	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	5.14E-05	0	2.57E-05	0	2.57E-05	7.71E-05	0	0	2.57E-05	2.57E-05	0	0	5.14E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	5.14E-05	0	0	0	0	2.57E-05	0.000128495	0	2.57E-05	2.57E-05	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05
OTU_113	5.14E-05	5.14E-05	0	2.57E-05	0.001259252	0.000591077	0	0.000976563	7.71E-05	5.14E-05	5.14E-05	0.000102796	0.000205592	0.000976563	0	0	0.000102796	0.000668174	0	0.001156456	0.000359786	0	0	0.000359786	0.000436883	7.71E-05	0.000950863	0.001439145	0.000796669	0.000308388	0.000179893	0.000308388	0.001182155	0.000796669	0.000359786	0.000436883	0.000334087	0.000616776	0.001233553	0.000179893	0.00051398	0.000334087	0.000668174	0.000411184	0.000848067	0.000359786	0.000899465	7.71E-05	0.000488281	0.00025699	0.000796669	0.000411184	0.000205592	0.000462582	0.000796669	0.000668174	0.000205592	0.00105366	0.000745271	0.00755551	0.000950863	0.000488281	0.000693873	0.000385485	0.000128495	0.000154194	0.001876028	0.001207854	2.57E-05	0.007272821	0.000488281	0.000616776	0.000308388	0.001362048	0.000128495	0.000539679	0.000334087	0	0.001413446	0.000899465	0.000616776	0.000668174
OTU_116	0	0	2.57E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	5.14E-05	0	0	0	0	5.14E-05	0	5.14E-05	0	2.57E-05	0	0	5.14E-05	0	2.57E-05	0	0	5.14E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	5.14E-05
OTU_117	0	7.71E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	0	2.57E-05	7.71E-05	0	5.14E-05	0	0	0	0	5.14E-05	2.57E-05	5.14E-05	0	2.57E-05	0	0.000128495	0.000102796	7.71E-05	7.71E-05	0	2.57E-05	2.57E-05	5.14E-05	5.14E-05	2.57E-05	0.000154194	0	0	5.14E-05	2.57E-05	0	2.57E-05	7.71E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0.000128495	2.57E-05
OTU_122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0
OTU_123	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	5.14E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	5.14E-05	2.57E-05	0	2.57E-05	7.71E-05	2.57E-05	0	2.57E-05	5.14E-05	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	0	7.71E-05	2.57E-05	0	0	5.14E-05	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	5.14E-05	5.14E-05	0
OTU_124	0	7.71E-05	2.57E-05	5.14E-05	2.57E-05	2.57E-05	0	0.000205592	0	0	0	2.57E-05	0.00051398	7.71E-05	0	0	0	5.14E-05	0	0.000102796	0	0	0	0	0.000102796	7.71E-05	5.14E-05	2.57E-05	5.14E-05	0	0.00025699	0.000282689	5.14E-05	0.000205592	0	2.57E-05	2.57E-05	0.000128495	0.000154194	2.57E-05	7.71E-05	0.000411184	7.71E-05	0.000102796	5.14E-05	0.000359786	7.71E-05	0.000128495	0.000591077	0.000154194	0.000102796	2.57E-05	0.000282689	2.57E-05	0.000154194	0.000205592	5.14E-05	5.14E-05	7.71E-05	5.14E-05	0.000205592	0.000128495	0	7.71E-05	2.57E-05	0	5.14E-05	0.000128495	0	0	0.000385485	0	0	0	0	0	0	0	0.000128495	0.000308388	0.000154194	7.71E-05
OTU_126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	2.57E-05	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0
OTU_127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	5.14E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0
OTU_133	7.71E-05	0.002287212	0	0.000179893	0	0.000436883	0	0.001439145	2.57E-05	0	0	0.000231291	0.001207854	0.000179893	0.000102796	2.57E-05	0.000128495	0.000873766	7.71E-05	0.000462582	0	0	0.000205592	0.000693873	0.001079359	2.57E-05	0.000411184	0.000205592	0.00208162	0.0078125	0.002724095	0.001953125	0.002646998	0.000899465	7.71E-05	0.000308388	0.000308388	0.002158717	0.000154194	0.000745271	0.000873766	0.00051398	0.001439145	0.001130757	0.001105058	0.001927426	0.000488281	0.000565378	0.000591077	0.002184416	0.000179893	0.000154194	0.001336349	0.000102796	0.000128495	0.001439145	0.000668174	0.001130757	2.57E-05	0.000539679	0.000334087	0.000642475	0.000205592	0.000282689	0.000128495	0.000642475	0.000359786	0.001439145	0.000796669	0.000154194	0.000282689	0.000976563	0.000745271	0.000282689	7.71E-05	0.000179893	0.000308388	0.001387747	0.000873766	0.000308388	0.000385485	0.000128495
OTU_138	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	0	2.57E-05	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	5.14E-05	0	5.14E-05	0.000154194	0	2.57E-05	0.000179893	0	0.000179893	2.57E-05	0	0	2.57E-05	0	0	0	0	0	7.71E-05	5.14E-05	0	7.71E-05	5.14E-05	2.57E-05	0	0	0	0.000231291	5.14E-05	0
OTU_143	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0.000102796	0	0	5.14E-05	5.14E-05	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	5.14E-05	5.14E-05	0	2.57E-05	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	2.57E-05	2.57E-05
OTU_145	0	0.000128495	2.57E-05	5.14E-05	0	0	0	5.14E-05	0	0	0	0	0.000128495	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	5.14E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	7.71E-05	5.14E-05	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	0	2.57E-05	5.14E-05	0	0	2.57E-05	5.14E-05	0.000102796	0	0	2.57E-05	7.71E-05	0.000102796	5.14E-05	0	2.57E-05	2.57E-05	0.000102796	0	0	0.000102796	0	0	0	0	0	0	2.57E-05	0	0.000128495	0	0
OTU_147	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_153	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	2.57E-05	0	5.14E-05	0	5.14E-05	0	0	5.14E-05	0	2.57E-05	0.000102796	0.000102796	0	7.71E-05	2.57E-05	2.57E-05	0.000102796	0	0	0	0	0	7.71E-05	5.14E-05	0	2.57E-05	5.14E-05	0	0	7.71E-05	0	2.57E-05	2.57E-05	5.14E-05	2.57E-05	2.57E-05	7.71E-05	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	5.14E-05	0	2.57E-05	0	7.71E-05	0
OTU_156	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0.000128495	0	0	0	0	0	0	2.57E-05	7.71E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0
